s,俳句,読み,季語候補,plutchik_main,nihon_main,nihon_sub,main_confidence,季節,ジャンル,出典,年,has_repetition
2310,御ひがんもそしらぬ顔の藪木かな,おひがんも そしらぬかおの やぶきかな,彼岸,無常,無垢,物の哀れ,0.75,春,人事,希杖本,-,FALSE
2311,袖あたり遊ぶ虱の彼岸哉,そであたり あそぶしらみの ひがんかな,彼岸,嫌悪,滑稽,素朴,0.75,春,人事,希杖本,-,FALSE
2316,花咲くや在家のみだも出開帳,はなさくや ざいけのみだも でかいちょう,開帳,喜び,風雅,幽玄,0.75,春,人事,句稿消息他,-,FALSE
2343,越後衆は歌で出代（る）こざとかな,えちごしゅは うたででがわる こざとかな,出代り,喜び,風雅,余情,0.75,春,人事,自筆本,-,FALSE
2369,夜巨燵や出代どものお正月,よこたつや でがわりどもの おしょうがつ,出代り,喜び,風雅,素朴,0.75,春,人事,発句集続篇,-,FALSE
2381,出代や汁の実などを蒔ておく,でがわりや しるのみなどを まいておく,出代り,喜び,素朴,風雅,0.65,春,人事,文政版,-,FALSE
2390,越後衆や唄で出代る江戸見坂,えちごしゅや うたででがわる えどみざか,出代り,喜び,風雅,余情,0.75,春,人事,発句集続篇,-,FALSE
2395,出代や六十顔をさげながら,でがわりや ろくじゅうづらを さげながら,出代り,悲しみ,無常,物の哀れ,0.75,春,人事,自筆本,-,FALSE
2397,かくれ屋や猫にもいはふ二日灸,かくれやや ねこにもいわう ふつかきゅう,二日灸,喜び,滑稽,素朴,0.72,春,人事,自筆本,-,FALSE
2399,褒美の画先へ握て二日灸,ほうびのえ さきへにぎって ふつかきゅう,二日灸,期待,素朴,風雅,0.65,春,人事,自筆本,-,FALSE
2430,はんの木と同じ並びや雛哉,はんのきと おなじならびや ひいなかな,雛,喜び,風雅,幽玄,0.75,春,人事,志多良,-,FALSE
2433,雛の顔しやぶりたがりて這（ふ）子哉,ひなのかお しゃぶりたがりて はうこかな,雛,喜び,愛らしさ,滑稽,0.75,春,人事,浅黄空他,-,FALSE
2441,雛棚や雇たやうにとぶ舞胡蝶,ひなだなや やとうたように とぶまいこちょう,雛,喜び,風雅,可憐さ,0.75,春,人事,発句集続篇,-,FALSE
2454,煤け雛いつち上座をめされけり,すすけびな いっちかみざを めされけり,雛,悲しみ,無垢,物の哀れ,0.75,春,人事,嘉永版,-,FALSE
2456,煤け雛いつち上座をしたりけり,すすけびな いっちかみざを したりけり,雛,悲しみ,無垢,物の哀れ,0.75,春,人事,発句集続篇,-,FALSE
2463,へな土でつくねた雛も祭り哉,へなつちで つくねたひなも まつりかな,雛,喜び,風雅,素朴,0.75,春,人事,発句鈔追加他,-,FALSE
2465,我こねた土の雛も祭り哉,われこねた つちのひなも まつりかな,雛,喜び,風雅,物の哀れ,0.75,春,人事,梅塵八番,-,FALSE
2488,掌に飾て見るや市の雛,てのひらに かざってみるや いちのひな,雛,喜び,風雅,可憐さ,0.75,春,人事,文政版他,-,FALSE
2494,雛達木がくれてのみおはす也,ひいなたち こがくれてのみ おわすなり,雛,喜び,風雅,幽玄,0.75,春,人事,希杖本,-,FALSE
2518,箕の中にいくたり居る蓬餅,みのなかに いくたりすわる よもぎもち,草餅,喜び,風雅,素朴,0.72,春,人事,浅黄空他,-,FALSE
2521,草餅を鍋でこねても祝ひけり,くさもちを なべでこねても いわいけり,草餅,喜び,風雅,素朴,0.75,春,人事,梅塵八番,-,FALSE
2528,胡左を吹口へ投込め蓬餅,こさをふく くちへなげこめ よもぎもち,草餅,喜び,風雅,素朴,0.72,春,人事,自筆本,-,FALSE
2529,胡左を吹口へ投込め土団子,こさをふく くちへなげこめ つちだんご,,喜び,滑稽,素朴,0.65,春,人事,浅黄空,-,FALSE
2562,青の葉は汐干なぐれの烏哉,あおのはは しおひなぐれの からすかな,汐干,驚き,幽玄,静寂,0.72,春,人事,遺稿,-,FALSE
2566,雀鳴庵の小隅も汐干哉,すずめなく いおのこすみも しおひかな,汐干,喜び,静寂,風雅,0.75,春,人事,発句集続篇,-,FALSE
2577,青天のとつぱ(づ)れより汐干哉,せいてんの とっぱずれより しおひかな,汐干,驚き,風雅,淡白,0.72,春,人事,浅黄空他,-,FALSE
2579,飛犬の案内がましき汐干哉,とぶいぬの あないがましき しおひかな,汐干,喜び,風雅,静寂,0.75,春,人事,梅塵八番,-,FALSE
2581,人並に鳩も雀も汐干かな,ひとなみに はともすずめも しおひかな,汐干,喜び,風雅,静寂,0.75,春,人事,浅黄空他,-,FALSE
2583,深川や庭にいく群汐干狩,ふかがわや にわにいくむれ しおひがり,汐干,喜び,風雅,静寂,0.75,春,人事,浅黄空,-,FALSE
2584,深川や庭の小隅の汐干狩,ふかがわや にわのこすみの しおひがり,汐干,喜び,風雅,静寂,0.75,春,人事,自筆本,-,FALSE
2587,炉の蓋をはや雀等がふみにけり,ろのふたを はやすずめらが ふみにけり,炉塞,喜び,滑稽,愛らしさ,0.72,春,人事,句稿消息,-,FALSE
2604,わかい衆は草をつむにも晴着哉,わかいしゅは くさをつむにも はれぎかな,つみ草,喜び,風雅,可憐さ,0.75,春,人事,浅黄空他,-,FALSE
2640,二番芽も淋しからざる茶の木哉,にばんめも さびしからざる ちゃのきかな,茶つみ,喜び,無垢,物の哀れ,0.72,春,人事,七番日記,-,FALSE
2656,山鳩や手前遣ひも茶摘唄,やまばとや てまいづかいも ちゃつみうた,茶つみ,喜び,風雅,静寂,0.75,春,人事,希杖本,-,FALSE
2674,山焼の明りに下る夜舟の火,やまやきの あかりにくだる やぶねのひ,山焼,喜び,風雅,静寂,0.75,春,人事,嘉永版,-,FALSE
2675,夜舟の火明りに下る夜舟哉,よぶねのひ あかりにくだる よぶねかな,山焼,喜び,風雅,静寂,0.75,春,人事,嘉永版,-,FALSE
2676,山焼の明りに下る小舟かな,やまやきの あかりにくだる こぶねかな,山焼,喜び,風雅,幽玄,0.75,春,人事,発句集続篇,-,FALSE
2690,鶴亀の遊ぶ程づゝやくの哉,つるかめの あそぶほどづつ やくのかな,野焼,喜び,風雅,幽玄,0.75,春,人事,句稿消息,-,FALSE
2699,風雲ややけ野の火より日の暮るゝ,かざぐもや やけののひより ひのくるる,野焼,悲しみ,無常,物の哀れ,0.75,春,人事,書簡,-,FALSE
2731,棒切でほじつておくや庵の畠,ぼうきれで ほじっておくや いおのはた,畑打,喜び,素朴,静寂,0.75,春,人事,志多良,-,FALSE
2732,棒切でほぢてをおく也庵の畠,ぼうきれで ほじてをおくや いおのはた,畑打,喜び,素朴,風雅,0.72,春,人事,希杖本,-,FALSE
2743,今の世や足でなぶれる地獄谷,いまのよやあしでなぶれる じごくだに,畑打,怒り,無垢,物の哀れ,0.75,春,人事,浅黄空他,-,FALSE
2752,山畠や人に打たせて鹿ねまる,やまはたや ひとにうたせて しかねまる,畑打,信頼,風雅,物の哀れ,0.75,春,人事,自筆本,-,FALSE
2777,杖先(で)すやくつてすむ畠哉,つえさきで しゃくってすむ はたけかな,畑打,喜び,素朴,風雅,0.75,春,人事,自筆本,-,FALSE
2778,畑打や田鶴啼わたる辺り迄,はたうちや たづなきわたる あたりまで,畑打,喜び,風雅,静寂,0.72,春,人事,嘉永版,-,FALSE
2791,うら窓や初鶯のぶさた顔,うらまどや はつうぐいすの ぶさたがお,鶯,喜び,風雅,幽玄,0.75,春,動物,自筆本,-,FALSE
2797,松苗の花咲くころは誰かある,まつなえの はなさくころは だれかある,苗木植う,期待,風雅,淡白,0.65,春,人事,自筆本,-,FALSE
2815,門鳥おれがつぎ穂を笑ふ哉,かどからす おれがつぎほを わらうかな,接木,喜び,風雅,余情,0.72,春,人事,自筆本,-,FALSE
2819,むだ草に門烏おれがつぎ穂哉,むだくさに かどからすおれが つぎほかな,接木,喜び,素朴,風雅,0.65,春,人事,自筆本他,-,FALSE
2828,石角に蝋燭立てつぎ穂かな,いしかどに ろうそくたてて つぎほかな,接木,喜び,風雅,淡白,0.75,春,人事,自筆本,-,FALSE
2841,さし木して春長かれと思ふ哉,さしきして はるながかれと おもうかな,挿木,期待,風雅,淡白,0.75,春,人事,希杖本,-,FALSE
2861,火の上を上手にとぶやうかれ猫,ひのうえを じょうずにとぶや うかれねこ,猫の恋,喜び,愛らしさ,滑稽,0.75,春,動物,発句集続篇,-,FALSE
2871,うかれ猫奇妙に焦てもどりけり,うかれねこ きみょうにじれて もどりけり,猫の恋,喜び,滑稽,愛らしさ,0.72,春,動物,浅黄空他,-,FALSE
2882,嗅で見る也見てよしにする也猫の恋,かいでみるなり みてよしにするなり ねこのこい,猫の恋,喜び,愛らしさ,風雅,0.75,春,動物,浅黄空,-,FALSE
2885,恋あればぬすつと猫と呼れけり,こいあれば ぬすっとねこと よばれけり,猫の恋,喜び,愛らしさ,滑稽,0.72,春,動物,文政句帖,-,FALSE
2888,頬べたに飯粒つけて猫の恋,ほおべたに めしつぶつけて ねこのこい,猫の恋,喜び,愛らしさ,滑稽,0.75,春,動物,浅黄空他,-,FALSE
2907,面の皮どうむかれてもうかれ猫,つらのかわ どうむかれても うかれねこ,猫の恋,喜び,滑稽,愛らしさ,0.72,春,動物,自筆本,-,FALSE
2913,おどされて引返しけりうかれ猫,おどされて ひきかえしけり うかれねこ,猫の恋,驚き,滑稽,愛らしさ,0.72,春,動物,梅塵八番,-,FALSE
2917,うかれ猫恋気ちがいと見ゆる也,うかれねこ こいきちがいと みゆるなり,猫の恋,喜び,愛らしさ,滑稽,0.75,春,動物,梅塵八番,-,FALSE
2919,叱られて鼾かく也うかれ猫,しかられて いびきかくなり うかれねこ,猫の恋,喜び,滑稽,愛らしさ,0.75,春,動物,発句集続篇,-,FALSE
2940,さし足やぬき足や猫の忍ぶ恋,さしあしや ぬきあしやねこの しのぶこい,猫の恋,喜び,愛らしさ,風雅,0.75,春,動物,発句鈔追加,-,FALSE
2955,恋猫や口なめづりをしてもどる,こいねこや くちなめずりを してもどる,猫の恋,喜び,愛らしさ,滑稽,0.75,春,動物,浅黄空,-,FALSE
2962,町の夜や猫も人目を忍恋,まちのよや ねこもひとめを しのぶこい,猫の恋,期待,愛らしさ,風雅,0.72,春,動物,発句集続篇,-,FALSE
2963,髭前に飯そよぐ也猫の恋,ひげさきに めしそよぐなり ねこのこい,猫の恋,喜び,愛らしさ,滑稽,0.75,春,動物,浅黄空,-,FALSE
2964,髭前に飯そがせて猫の恋,ひげさきに めしそがせて ねこのこい,猫の恋,喜び,愛らしさ,滑稽,0.72,春,動物,自筆本,-,FALSE
2967,藪原に何をかせぐぞ子もち猫,やぶはらに なにをかせぐぞ こもちねこ,猫の子,喜び,愛らしさ,滑稽,0.72,春,動物,浅黄空他,-,FALSE
2980,盗ませよ猫も(子)ゆへの出来心,ぬすませよ ねこもこゆえの できごころ,猫の子,喜び,滑稽,愛らしさ,0.72,春,動物,浅黄空,-,FALSE
2982,法の世やあくたれ鹿も角落る,ほうのよや あくたれじかも つのおちる,鹿の角落つ,悲しみ,無常,物の哀れ,0.75,春,動物,浅黄空,-,FALSE
2984,小男鹿よ手拭かさん角の迹,さおしかよ てぬぐいかさん つののあと,鹿の角落つ,悲しみ,無垢,物の哀れ,0.75,春,動物,志多良他,-,FALSE
2987,垣にでもせよと落す鹿の角,かきにでも せよとおとす しかのつの,鹿の角落つ,驚き,風雅,幽玄,0.72,春,動物,浅黄空,-,FALSE
2988,垣にでもせよと落すか鹿の角,かきにでも せよとおとすか しかのつの,鹿の角落つ,驚き,風雅,幽玄,0.75,春,動物,自筆本,-,FALSE
2990,さをしかのおとした角を枕哉,さおしかの おとしたつのを まくらかな,鹿の角落つ,悲しみ,無垢,物の哀れ,0.75,春,動物,梅塵八番他,-,FALSE
3000,ちる桜鹿はぽつきり角もげる,ちるさくら しかはぽっきり つのもげる,鹿の角落つ,悲しみ,無垢,物の哀れ,0.75,春,動物,浅黄空,-,FALSE
3012,雀子や人が立ても口を明く,すずめこや ひとがたつても くちをあく,鳥の巣,驚き,滑稽,風雅,0.72,春,動物,遺稿,-,FALSE
3022,鳥の巣にせよと捨たる庵哉,とりのすに せよとすてたる いおりかな,鳥の巣,悲しみ,無垢,物の哀れ,0.75,春,動物,発句集続篇,-,FALSE
3028,鳥の巣も鬼門に立つや日枝(の)山,とりのすも きもんにたつや ひえのやま,鳥の巣,驚き,幽玄,無常,0.75,春,動物,梅塵八番,-,FALSE
3039,掘かけていく日の井戸ぞ巣立鳥,ほりかけて いくひのいどぞ すだちどり,巣立鳥,期待,風雅,無常,0.75,春,動物,浅黄空他,-,FALSE
3044,菜の葉にも心おくかよ巣立鳥,なのはにも こころおくかよ すだちどり,巣立鳥,期待,無垢,物の哀れ,0.75,春,動物,浅黄空他,-,FALSE
3048,我庵は何にもないぞ巣立鳥,わがいおは なんにもないぞ すだちどり,巣立鳥,悲しみ,無常,物の哀れ,0.75,春,動物,浅黄空他,-,FALSE
3056,呼子鳥君が代ならぬ草もなし,よぶこどり きみがよならぬ くさもなし,呼子鳥,悲しみ,無垢,物の哀れ,0.75,春,動物,発句集続篇,-,FALSE
3072,人鬼よ鬼よと呼ぶや親雀,ひとおによ おによとよぶや おやすずめ,雀の子,喜び,愛らしさ,滑稽,0.72,春,動物,浅黄空他,-,FALSE
3088,雀子も朝開帳に参りけり,すずめこも あさかいちょうに まいりけり,雀の子,喜び,愛らしさ,風雅,0.75,春,動物,志多良他,-,FALSE
3090,雀の子庵の埃がむまいやら,すずめのこ いおのほこりが むまいやら,雀の子,悲しみ,無垢,物の哀れ,0.72,春,動物,句稿消息,-,FALSE
3104,手からげ子を連ありく雀哉,てがらけ こをつれありく すずめかな,雀の子,喜び,愛らしさ,滑稽,0.75,春,動物,浅黄空他,-,FALSE
3108,我と来て遊ぶや親のない雀,われときて あそぶやおやの ないすずめ,雀の子,悲しみ,愛らしさ,物の哀れ,0.75,春,動物,句稿消息他,-,FALSE
3109,我と来て遊べや親のない雀,われときて あそべやおやの ないすずめ,雀の子,悲しみ,愛らしさ,物の哀れ,0.75,春,動物,おらが春他,-,FALSE
3112,柴垣や足にからまる雀の子,しばがきや あしにからまる すずめのこ,雀の子,喜び,愛らしさ,滑稽,0.75,春,動物,真蹟,-,FALSE
3121,子どもらを披露に歩く雀哉,こどもらを ひろうにあるく すずめかな,雀の子,喜び,愛らしさ,風雅,0.75,春,動物,句稿消息,-,FALSE
3135,やつれたぞ子にやせたるぞ門雀,やつれたぞ こにやせたるぞ かどすずめ,雀の子,悲しみ,無垢,物の哀れ,0.75,春,動物,発句鈔追加,-,FALSE
3136,疲れたぞ子に疲たぞ門雀,つかれたぞ こにつかれたぞ かどすずめ,雀の子,悲しみ,無垢,物の哀れ,0.75,春,動物,自筆本,-,FALSE
3137,疲れたぞ子にやつれたぞ門雀,やつれたぞ こにやせたるぞ かどすずめ,雀の子,悲しみ,無垢,物の哀れ,0.75,春,動物,浅黄空他,-,FALSE
3143,雀子や川の中にて親をよぶ,すずめこや かわのなかにて おやをよぶ,雀の子,喜び,愛らしさ,滑稽,0.75,春,動物,梅塵八番他,-,FALSE
3158,親の声聞知て行く雀哉,おやのこえ ききしっていく すずめかな,雀の子,喜び,愛らしさ,風雅,0.75,春,動物,浅黄空他,-,FALSE
3159,親の声聞知て来る雀哉,おやのこえ ききしってくる すずめかな,雀の子,喜び,愛らしさ,風雅,0.75,春,動物,発句集続篇,-,FALSE
3167,朝戸出や足にからまる雀の子,あさとでや あしにからまる すずめのこ,雀の子,喜び,愛らしさ,滑稽,0.72,春,動物,浅黄空他,-,FALSE
